full_text,tweet_english,Subjectivity,Polarity,Analysis
ngobrolin apa danantara,what chat and between,0.0,0.0,Positif
investor nya danantara,its investors and its intermediaries,0.0,0.0,Positif
presiden kok jual sedih jadi selebgram aja tindak lah bikin policy masukin apbn tahun ikut bukan mangkas uang alih danantara,the president is sad to sell so it's just a program of action to make the policy come in apbn year instead of trimming the money instead and between,0.55,-0.2,Negatif
ak share video kmrn grup wa prof ferry bener2 jelasinnya gamblang mudah paham gmn efek dr danantara yang liat silah,ak share video kmrn grup wa prof ferry bener2 jelasinnya clearly easy to understand gmn effect dr danantara yang liat silah,0.8333333333333334,0.43333333333333335,Positif
hokage enam prihatin hokage tujuh kaget hokage delap sedih tiga hokage sebut kemarin satu pencet tombol merah sama trala lahir danantara akan hancur indonesia,hokage six concerned hokage seven shocked hokage delap sad three hokage said yesterday one red button press with trala born and between will be destroyed Indonesia,0.6,-0.39999999999999997,Negatif
mahal banget utang danantara,very expensive debt and between,0.9099999999999999,-0.65,Negatif
wah terimakasih informasi nya baru tau danantara untuk hankam,wow thank you for the information just found out and between for hankam,1.0,0.1,Positif
kali mau adil pak jokowi silah bawa bukti aju acara ragu danantara silah pihak pak jelas misi visi maksud tuju silah diskus cari solusi semua dukung baik dr semua elemen,"times want to be fair, Mr. Jokowi, please bring proof of the doubtful event and between the parties, sir, clearly the mission of the vision, the purpose of the discussion, look for solutions, all support both from all elements",0.7277777777777779,-2.312964634635743e-17,Negatif
lebih percaya wonwoo turun ki hajar dewantara perintah bilang danantara akan isi orang titip,more confident wonwoo down ki hajar dewantara order to say and between will fill in the people titip,0.5407407407407409,0.2814814814814815,Positif
terus ketua danantara siapa kocak,then the chairman and between who's funny,1.0,0.25,Positif
kalau mau terima rupiah kan di bawah asuh danantara,if you want to receive rupiah under foster care and between,0.0,0.0,Positif
danantara resmi gitu pertamina tangkep gitu bangun kilang moga beneran niat baik,and between official gitu pertamina tangkep gitu build a factory moga real goodwill,0.30000000000000004,0.2,Positif
sebenanti mungkin doa nya ijabah kak danantara kolaps krisis moneter jilid ii segera datang moga semua kuatampselakamu sehat kak,as long as possible the prayer is ijabah brother and between the collapse of the monetary crisis volume ii will come soon let's hope all of you are healthy brother,0.6333333333333333,0.15,Positif
danantaradisebutsebut idesumitro djojohadikusumo baru wujud eraanaknya apakahsuper holdingini dibutuhkanatau sekadar nostalgia,danantaradisebutsebut idesumitro djojohadikusumo baruujud eraanaknya apakahsuper holdingin needoror just nostalgia,0.0,0.0,Positif
gue akhir paham konsep danantara sudut pandang ekonom against danantara tanya gue cmn apa ngisi posisi strategis perintah punya expertise bidang ekonomi apakahh apakahhh,i finally understand the concept and between the economists' point of view against and between asking me what is the strategic position of the command to have expertise in economics whether or not,1.0,0.0,Positif
80 persen danantara bakal capai visi gagal hasil analisis btw kak selamat yah blokir menteri hutan,"80 percent and between them will achieve the vision to fail the results of the analysis btw brother, congratulations, block the minister of forests",0.29999999999999993,-0.5,Negatif
yakin mangkrak kak gimana kalo dapet gelontor dana danantara kan hitung investasi tuh,sure mangkrak kak what if you get a plunge of funds and between the right to calculate the investment,0.7123015873015872,0.39285714285714285,Positif
jokowi periode 3 pake akun prabowo episode 3 korupsi panjang danantara ladang baru korupsi megatriunan tuju indonesia cemas makin gelap rakyat megap2,jokowi period 3 use prabowo account episode 3 long corruption and between new fields of corruption megatriunan Indonesian destination anxious the darker the megap2 people,0.6181818181818182,-0.05454545454545454,Negatif
modal danantara kurang lm rakyat bakal gadai imf,capital and between lack of lm people will pledge imf,0.0,0.0,Positif
mereka mau rusak bangsa tidak lagi dalih bawa2 nasionalisme tidak sebut nasionalisme yang bikin danantara yang dukung pik ambyar dgrn nih,they want to damage the nation no longer the pretext for nationalism not to mention nationalism that makes and among those who support pik ambyar dgrn,0.0,0.0,Positif
naik jabat jd dewan nasihat danantara,rose to the post of jd advisory board and between,0.95,0.6,Positif
percaya danantara akan korupsi karna dalam masuk rekan keluarga kerabat dekat presiden prabowo jadi semua jalan semua modal langsung bagi langsung jadi milik pribadi,believe and between corruption because in entering family colleagues close relatives of the president prabowo so all roads all direct capital to directly become private property,0.39166666666666666,0.06666666666666667,Positif
ojk fungsi masak ada danantara lahir diam ribu bahasa jadi fungsi apa ya,ojk cooking function exists and between being born silent thousands of languages so what is the function,0.1,0.0,Positif
danantara muncul koperasi ngaku kerja bentuk lembaga sedot duit rakyat knapa bukan kerja sih baik jabat g tau kerja kagak eliminasi,"and between the emergence of cooperatives to work in the form of a people's money-sucking institution, knapa is not a job at all good shaking g know that work is not elimination",0.6000000000000001,0.7,Positif
danantara di korupsi korupsi lewat proyek d usaha di biaya investasi,and intermediaries in corruption corruption through projects and businesses at the cost of investment,0.0,0.0,Positif
jelas bahasa ekonomi mudah paham sdh kali kali gw bilang kalau pakai bahasa obrol warung tukang cabe pasar aja paham resiko nya danantara tidak mau suruh invest situ,"clearly the language of economics is easy to understand as well as times I said if I use the language of chilli shop, just understand the risks and the intermediary does not want to tell me to invest there",0.6083333333333334,0.26666666666666666,Positif
kalo danantara memang maslahat ummat bisa jadi solusi lho drpd investasi proyek luar negeri tidak jelas 1mdb,"if and between the benefits of the ummah can be a solution, you know, from foreign project investment, it is not clear that 1mdb",0.25416666666666665,-0.08750000000000001,Negatif
institusi danantara nya korupsi tp duit ditilep,institutions and among them corruption but money is depreciated,0.0,0.0,Positif
danantara punya uang cash berapa banyak,and between having cash how much,0.2,0.2,Positif
fakta danantara bentuk isi funding gap sering hantu perintah hendak dorong proyek strategis buat tanya sangat relevan apa definisi strategis bagaiman tahu strategic objectives proyek sudah capai,facts and between the forms of funding gap contents are often ghosts of orders to encourage strategic projects to ask very relevant what is the definition of strategic how to know the strategic objectives of the project have been achieved,1.0,0.52,Positif
mega korupsi d eksekusi terusmenerus tuju nya modal danantara peduli teman lawan penting cuan kumpul sprti d target untk modal nya mega korupsi d bongkar habis masa gtu z gk enggeh sih,mega corruption d execution continues to aim for its capital and between caring for important friends and opponents cuan gather sprti d target for its capital mega corruption d unloading expired gtu z gk enggeh anyway,1.0,0.4,Positif
tanya penting soal danantara harus pikir jawab apakah keberhasilankegagalan danantara akan nilai dasar metrik finansial atau metrik nonfinansial bisa terima,important question and must think about whether the success of the failure and between the basic value of financial metrics or non-financial metrics can be accepted,0.28500000000000003,0.07666666666666665,Positif
lebih jauh kalo investor ina yakin ina pisah danantara kamu yakin orang aset di bank2 himbara mungkin kalo nasabah himbara mah percaya tidak parnoan kayak investor ina,further if the investor ina believes ina split and between you believe the asset people in the banks himbara maybe if the customer himbara mah believe not parnoan like the investor ina,0.5,0.0,Positif
sengaja rilis issue kecil danantara usaha alih issue pertaminaoplosan,deliberately release a small issue and between the attempt to transfer the first issue of the plosan,0.3666666666666667,0.0,Positif
gebdabrusss udah tau gitu pake eks napi koruptor jadi dewan pakar danantara,gebdabrusss already know that using corrupt ex-convicts as expert councils and intermediaries,1.0,-0.5,Negatif
danantara ibarat ikan laut kumpul kolam tinggal seerok,and among other things like sea fish collecting ponds stay seerok,0.375,-0.125,Negatif
juga nama nya danantara,also its name and between,0.0,0.0,Positif
nambah serta liga bagaimana kabar awas danantara,additions and leagues how are you aware of and between,0.25,0.25,Positif
clue investasi danantara banyak kesana,investment clue and among many there,0.5,0.5,Positif
klo anda danantara korupsi ekamu siap gantung monas soal ekamu getol banget promote danantara,clo you and between the corruption of ekamu ready to hang monas about ekamu really get really promote danantara,0.3,0.20000000000000004,Positif
potensi d korupsi nya sangat besar mka nya bapak kpk d beri ruang sempit unti audit danantara,the potential for d corruption is very large mka its Mr. kpk d give a narrow space unti audit and,0.6523809523809524,0.02619047619047619,Positif
bagus indonesia ngga gantung asing takut kalau arti duit danantara dipake bisnis dme erick padahal dipake buat infrastruktur gas alam jauh lebih efisien,good Indonesia does not hang a foreigner afraid that the meaning of money and between business is used dme erick even though it is used for natural gas infrastructure is much more efficient,0.6,0.175,Positif
